author,content,time,sentiment,principal
unipatriot,當中有34跑去挺柯文哲了啊,05/18,0.8543155517267792,柯文哲
unipatriot,柯文哲本來就是吸綠票,05/18,0.5058944758906033,柯文哲
tinmar,從51正到黃33柯文哲都是類似網路操作,05/18,0.3367765276378478,柯文哲
rickcoo,柯文哲網軍火力展示,05/18,0.4990530297429093,柯文哲
rogudan,這種民調反著看柯文哲第一侯第三可,05/18,0.319913971757089,柯文哲
indium111,支持柯文哲的年輕人都算成自己的實在,05/18,0.3873631594729936,柯文哲
airphone,兩個都碗內看碗外爽到的只有柯文哲,05/18,0.04253385273656152,柯文哲
boxcar,恭賀柯文哲拿第二了哀,05/18,0.9840542127720823,柯文哲
believemysky,柯文哲唯人才適用根本不在乎什麼,05/18,0.7536215186339392,柯文哲
conanhide,柯文哲的信徒,05/18,0.5366878821611937,柯文哲
malisse74,最後不要被柯文哲收編,05/18,0.24026408445140646,柯文哲
rogudan,柯文哲是兩岸一家親比九二共識更高明,05/18,0.7082699139421731,柯文哲
VANNN,柯文哲該有多智障,05/18,0.3946003251513758,柯文哲
indium111,92共識可是寫在國民黨黨綱柯文哲不要,05/18,0.7505578304505406,柯文哲
indium111,國民黨很高興柯文哲不跟他們搶92共識,05/18,0.6274108382851958,柯文哲
indium111,會喔2014柯文哲就是支持台獨才有,05/18,0.045864944888339476,柯文哲
indium111,是柯文哲要去搶被統的票賴不用啊,05/18,0.2451590649324893,柯文哲
indium111,柯文哲不講這些票就是侯導的了,05/18,0.5413484431208979,柯文哲
DOOT,賴清德都不挺獨立了叫柯文哲喊,05/18,0.7188507323894184,柯文哲
andytank,2024唯一支持柯文哲,05/18,0.6323031834734616,柯文哲
purplvampire,不然你要投柯文哲,05/18,0.45724517138837606,柯文哲
brella,柯文哲養的吧,05/18,0.5366878821611937,柯文哲
brella,隔壁舔柯文哲的臭肛,05/18,0.04671364243776943,柯文哲
unipatriot,文哲更爛柯文哲大巨蛋如何柯文哲口,05/18,0.03197152587096719,柯文哲
unipatriot,罩販賣機如何柯文哲兩岸政策如何,05/18,0.1994519841185971,柯文哲
smallweek,台北內湖柯文哲做完八年市長一樣塞就,05/18,0.18365509802472724,柯文哲
smallweek,沒聽過他要柯文哲負責之前承認雙標,05/18,0.39649327038157944,柯文哲
malisse74,館長柯文哲黃國昌朱學恆受眾是同一,05/18,0.9081512798896879,柯文哲
randykaku,柯文哲這種共機繞台說總統挑釁的是怎,05/18,0.10763871971238692,柯文哲
randykaku,我眼中的死不孝子柯文哲,05/18,0.33080903292206576,柯文哲
lonelyQQ,柯文哲沒想像中爛這人為了選舉地方士紳,05/18,0.04354993861022094,柯文哲
lonelyQQ,館長敢講這種話很高機率是柯文哲跟他說,05/18,0.24576951438863992,柯文哲
rickcoo,肌肉腦難怪支持柯文哲,05/18,0.7942963987168659,柯文哲
conanhide,柯文哲的黨羽不考慮其他都可能選,05/18,0.9041946539977676,柯文哲
rogudan,對啊感覺很勉強不像柯文哲能力,05/18,0.9413792606642264,柯文哲
rogudan,們一起投給柯文哲吧,05/18,0.1401183324958014,柯文哲
s6210603,現在要柯文哲退選應該也不太可能了,05/18,0.04177878192760576,柯文哲
rogudan,柯文哲民眾黨是唯一沒有網軍的政黨他,05/18,0.7921649891621884,柯文哲
indium111,能像上次一樣跑去找柯文哲合作了,05/18,0.00757655430530757,柯文哲
tysh710320,憑你會跑去支持柯文哲的腦容量嗎,05/18,0.4773003131009287,柯文哲
s81048112,柯文哲打房易引發屋主反彈,05/18,0.39653875481712564,柯文哲
andytank,好了啦我只會投給柯文哲,05/18,0.09056201977661993,柯文哲
rogudan,為什麼一定要選國民黨柯文哲民眾黨也,05/18,0.3419739730650473,柯文哲
rogudan,和平又進步為什麼不能選擇柯文哲民,05/18,0.050416353873604214,柯文哲
conanhide,柯文哲不考慮,05/18,0.7613306461251957,柯文哲
LeeSeDol,你的邏輯建立在柯文哲成功證明總統不承,05/18,0.42872045791421576,柯文哲
LeeSeDol,柯文哲現在對兩岸關係的願景都是他自己,05/18,0.9594777891313584,柯文哲
LeeSeDol,績的柯文哲掛在嘴邊吹的世大運也是,05/18,0.7544536179980206,柯文哲
indium111,柯文哲幹了八年台北市長也沒改變什麼,05/18,0.11416845495537298,柯文哲
rogudan,柯文哲後面看漲應該是柯賴配,05/18,0.3770100262065975,柯文哲
saufu08,侯友宜要帶頭衝立委柯文哲也要帶頭衝,05/18,0.9863688351445065,柯文哲
saufu08,如果柯文哲沒選總統民眾黨立委會全掛,05/18,0.08165902581777151,柯文哲
saufu08,民眾黨需要靠柯文哲衝刺將立委席次最大,05/18,0.2031152806854013,柯文哲
LeeSeDol,柯粉麻煩思考一下柯文哲自己說好了幾,05/18,0.9939587662490398,柯文哲
LeeSeDol,在總統是柯文哲的面子上不拿下台灣嗎,05/18,0.019970768670080852,柯文哲
MikeyWill,柯文哲一點都不重要第三勢力換個沒那,05/18,0.0076444408780140805,柯文哲
conanhide,柯文哲說的話能信,05/18,0.10061404642665273,柯文哲
autechre,柯文哲贏定啦以孤以孤,05/18,0.9854727166364758,柯文哲
eric999,老哏了柯文哲有一支很現代化的網軍,05/18,0.8203162146146941,柯文哲
excia,還真實數據柯文哲真拿超過60%選票我給你,05/18,0.01350307076890822,柯文哲
blargelp,我有看到深綠YT在鼓吹唯一支持柯文哲,05/18,0.692655673036734,柯文哲
blargelp,軸綠台真的鼓催唯一支持柯文哲笑死,05/18,0.49455496284950484,柯文哲
Kururu8079,笑死是不是一堆阿拉伯人投給柯文哲,05/18,0.4646765546774987,柯文哲
tibo96033,所以你可以考慮柯文哲,05/18,0.8581302005163057,柯文哲
dahlia7357,柯文哲真的說對了不管選誰都會大亂,05/18,0.004457178468853407,柯文哲
yisdl,盧媽2028要選一樣要面對柯文哲啦哈哈,05/18,0.023119268553444927,柯文哲
unipatriot,賴清德的票之後還會外流給柯文哲啦,05/18,0.02809098635416185,柯文哲
Aidrux,我的外省藍營朋友氣到要投柯文哲,05/18,0.501588059927382,柯文哲
cooldogy1973,侯要背稿單挑柯文哲哦,05/18,0.9584261145289477,柯文哲
Aidrux,能比柯文哲完全只是藍營的賭爛票氣勢,05/18,0.010812365131143586,柯文哲
joe00477,投侯友宜才能下架民進黨柯文哲都是空,05/18,0.2510657561707008,柯文哲
alicevvn,投柯文哲哲的才腦O吧,05/18,0.8153476638922287,柯文哲
andytank,我只投坐滿8年市長的柯文哲,05/18,0.10771894487948575,柯文哲
andytank,我雲嘉南支持柯文哲,05/18,0.779820632538311,柯文哲
unipatriot,侯友宜柯文哲郭台銘都很棒,05/18,0.915047829179421,柯文哲
dahlia7357,柯文哲證實郭在氣頭上,05/18,0.1639015033731417,柯文哲
dahlia7357,加上之前給的建言柯文哲真的是好人,05/18,0.843297144829296,柯文哲
unipatriot,不可能四腳的啦好不容易才有柯文哲,05/18,0.06712164022762368,柯文哲
WeGoYuSheng,有夠柯文哲,05/18,0.7765421368324785,柯文哲
fortrees,柯文哲和藍營的聯繫管道真是暢通無阻,05/18,0.028772827598763873,柯文哲
conanhide,柯文哲有什麼資格講意氣用事XDDDDDDD,05/18,0.4534305950242473,柯文哲
xanthippe,郭相信柯文哲的話晚上不用睡了,05/18,0.04963274020788089,柯文哲
dahlia7357,反過來說柯文哲也解套,05/18,0.6072248977572241,柯文哲
sd09090,換成柯文哲絕不會說,05/18,0.16384344608399948,柯文哲
unipatriot,去挖綠票啊柯文哲不是有綠票,05/18,0.4659954999846907,柯文哲
a1223356,台北的缺不管柯文哲派誰塔綠班都,05/18,0.9887452721740951,柯文哲
vacamin,柯文哲做了八年一樣擋不住台北市出弊案阿,05/18,0.09206374647396898,柯文哲
iamdota,抹黑柯文哲不會贏就是藍綠共同的主旋律,05/18,0.16920818519056224,柯文哲
andy199113,凌晨不睡覺酸柯文哲完惹被柯粉狂打,05/18,0.20515255596539062,柯文哲
bryan910015,柯文哲也是嘴砲仔不知道在吹捧三小,05/18,0.1210394098015054,柯文哲
yogrichen,柯文哲這些都本土派,05/18,0.8709404941128547,柯文哲
dragonjj,柯文哲搞經濟的能力目前看來跟對岸共產,05/18,0.0034842273246494804,柯文哲
indium111,決的民調話說這民調應該是柯文哲,05/18,0.02265549842203418,柯文哲
LPXLCSK,我就問一個問題柯文哲現在要親美還是親,05/18,0.4501524736500522,柯文哲
yisdl,我只看到你說柯文哲不要什麼,05/18,0.4595739372687335,柯文哲
LPXLCSK,柯文哲就是這種模稜兩可的論述被政治人,05/18,0.690121322341389,柯文哲
LPXLCSK,實的柯文哲到現在還想用模糊的方式唬弄,05/18,0.4469291365735625,柯文哲
LPXLCSK,緩和對中關係那就證明柯文哲根本搞不清,05/18,0.782099870274595,柯文哲
LPXLCSK,的威脅柯文哲還說要緩和對中關係,05/18,0.9650962199849834,柯文哲
yisdl,但在柯文哲嘴裡這些就是挑釁為罵而罵而已,05/18,0.40194694666903175,柯文哲
LPXLCSK,柯文哲還這樣模稜兩可蒙混過關沒問題,05/18,0.000182696805309579,柯文哲
LPXLCSK,對話並不是DPP不肯對話這就是柯文哲的,05/18,0.0017522042607904798,柯文哲
LPXLCSK,戰以來從美國身上拿到的利益敗掉柯文哲,05/18,0.904249609641709,柯文哲
dahlia7357,裡面唯一說實話的就是柯文哲,05/18,0.21594275245268235,柯文哲
rogudan,這一屆有柯文哲就可以滿心歡喜的投下,05/18,0.35659513132529086,柯文哲
rogudan,去因為柯文哲是有史以來最正直最努,05/18,0.9667624701997959,柯文哲
unipatriot,柯文哲比國民黨還有一個弱勢在於柯,05/18,0.7590256109539809,柯文哲
unipatriot,柯文哲內政還不錯但是外交上真的不如,05/18,0.6994142236164999,柯文哲
LPXLCSK,柯文哲內政不錯或許在2018年前你可以這,05/18,0.9064159769480743,柯文哲
LPXLCSK,緊亡羊補牢時猶未晚但柯文哲在沒有疫,05/18,0.7821811999003757,柯文哲
LPXLCSK,對著幹連台中的盧秀燕都做的比柯文哲好,05/18,0.7279807119950296,柯文哲
cooldogy1973,堅定支持柯文哲,05/18,0.6364817997053346,柯文哲
wittykai,過50%的仇恨值早就是柯文哲了,05/18,0.5403632677080509,柯文哲
Ccsteeker,我也覺得兩黨政治是柯文哲的困難點,05/18,0.497827098410192,柯文哲
Harvard5566,之後會瘋狂打侯的可能是柯文哲,05/18,0.11282493402316385,柯文哲
jarr,扯後腿原來柯文哲是國民黨籍的嗎,05/18,0.9631321397676065,柯文哲
amontillado,叫太陽花柯文哲別再演了蛇鼠一窩,05/18,0.6978703673465497,柯文哲
Sosonian,清楚的就是柯文哲,05/18,0.5626793671571758,柯文哲
purplvampire,柯文哲選上的話就第二個,05/18,0.007499607785814488,柯文哲
AGODFATHER,你這樣柯文哲很尷尬,05/18,0.12505756635681475,柯文哲
adagiox,競爭結果普通之下可能會被柯文哲超過,05/18,0.07599529676189454,柯文哲
monkeyyao,柯文哲穩了,05/18,0.5366878821611937,柯文哲
Lailungsheng,柯文哲有執政團隊蔡壁爐a蔡壁,05/18,0.49998560217154564,柯文哲
iamdota,柯文哲能解決你什麼問題你來共看埋,05/18,0.39077199035954435,柯文哲
fifi0828,禮讓柯文哲XDDDD,05/18,0.45602192243549733,柯文哲
conanhide,柯文哲為什麼不做柯2014柯2022,05/18,0.5239279902856582,柯文哲
conanhide,雙體柯文哲自己比比看呀,05/18,0.5008347984284911,柯文哲
Ccsteeker,柯文哲化妝打扮西裝還蠻帥的啊,05/18,0.6420076937607984,柯文哲
glenmarlboro,你先問柯文哲他到底要台灣用什麼發,05/18,0.4955988625353711,柯文哲
iamdota,沒人喜歡柯粉除了噁男沒人喜歡柯文哲,05/18,0.4254892422366695,柯文哲
unipatriot,柯文哲路線太偏激造成社會對立不好,05/18,0.05239825018056932,柯文哲
conanhide,柯文哲無知又最大聲,05/18,0.09088339740752471,柯文哲
busman214,我也只是在看柯文哲笑話而已,05/18,0.2859644137109837,柯文哲
LPXLCSK,本的話選柯文哲他可是連標都不知道怎麼,05/18,0.012656518512285997,柯文哲
brella,從昨天開始就已經狂帶柯文哲會當選的風向,05/18,0.000720871707491022,柯文哲
ke0119,柯文哲先辦個三萬人造勢來看看,05/18,0.2668534811643908,柯文哲
kenyeh001,柯文哲下台啦,05/18,0.5366878821611937,柯文哲
conanhide,女孩希望能早點脫離柯文哲憧憬,05/18,0.5449336046600113,柯文哲
closer0616,柯文哲跟八卦版的理想國度,05/18,0.5931118324108114,柯文哲
young23,想邊緣化柯文哲,05/18,0.6513467480461231,柯文哲
autechre,比較務實又理想客觀然後支持柯文哲,05/18,0.1465325269230754,柯文哲
tw3002,柯文哲滾出政壇啦,05/18,0.5155609311543967,柯文哲
kickthewall,柯文哲滾出政壇+1搞得台灣烏煙瘴氣,05/18,0.1008324208558502,柯文哲
ucs1,務實所以支持柯文哲笑死他超投機耶,05/18,0.7104093805783226,柯文哲
yofa,喊了直接送票給柯文哲他沒種喊的啦,05/18,0.05289262871347267,柯文哲
hgt,哪知眼看到柯文哲能解決,05/18,0.3324782149682314,柯文哲
vancepeng,我投柯文哲四次了這次我一定投賴,05/18,0.2612060006691823,柯文哲
keltt,柯文哲如果沒當過台北市長我還可能投他一,05/18,0.27269561233722517,柯文哲
keltt,柯文哲就只會講畫三角形這種屁話然後整天,05/18,0.33541428540468765,柯文哲
MikeyWill,台灣需要有第三勢力但不是柯文哲這個,05/18,0.020716942093646606,柯文哲
keltt,問題是柯文哲講得話更空結果柯糞把他當神,05/18,0.004919411021809594,柯文哲
rogudan,柯文哲總統已經指出美國執政上的問題,05/18,0.017391166350963716,柯文哲
rogudan,給美國人很大的震撼另一方面柯文哲,05/18,0.9817222583829482,柯文哲
rogudan,必須靠柯文哲,05/18,0.4478586925703477,柯文哲
LPXLCSK,柯文哲點出美國執政問題給美國人震撼講,05/18,0.9810639922918889,柯文哲
LPXLCSK,笑話嗎美國有哪個高層政治人物鳥柯文哲,05/18,0.9267113535007409,柯文哲
LeeSeDol,蔡壁如去中國還是柯文哲批准的回來之,05/18,0.6754035942941887,柯文哲
LeeSeDol,後發表一堆言論柯文哲有對哪些內容,05/18,0.6515465577216276,柯文哲
Harvard5566,開戰時誰會知道你投柯文哲,05/18,0.008576648891226557,柯文哲
Sosonian,在這種阿塔的思想體系下柯文哲就是背,05/18,0.7713462981042857,柯文哲
Sosonian,在這種支持者想法中支持柯文哲就是判,05/18,0.9191487239336585,柯文哲
Sosonian,的柯文哲的支持者不能算同胞對吧,05/18,0.295891470062596,柯文哲
keltt,你真的很像柯文哲有點被害妄想症耶網路上,05/18,0.1289469864729531,柯文哲
Sosonian,柯文哲背骨賣台吊脖子,05/18,0.7357214762446544,柯文哲
Sosonian,柯粉支持柯文哲背骨也是背骨者,05/18,0.7978607104762275,柯文哲
Solzeta,笑話美中誰信任柯文哲他就背骨仔,05/18,0.9439559392358019,柯文哲
rogudan,上台的會是柯文哲總統會領導泛藍的內,05/18,0.003765900106924347,柯文哲
blargelp,挺核能能做出區隔啊柯文哲永遠都是哪邊,05/18,0.7740719352418216,柯文哲
cutesoda,柯文哲只是務實角度覺得不應該這麼早停,05/18,0.0202783378933159,柯文哲
excia,所以柯文哲跟民進黨的差別就在核二核三要,05/18,0.1162495143812895,柯文哲
CavendishJr,那柯文哲幹嘛說自己不畏戰XD,05/18,0.6198815608042086,柯文哲
hgt,誰當總統沒差那選柯文哲幹嘛,05/18,0.005794403542925819,柯文哲
LPXLCSK,柯文哲就是想到什麼做什麼啊跟對岸共產,05/18,0.7205038941631836,柯文哲
johnny9667,以前柯文哲也支持民進黨啊人都是會,05/18,0.368276887846787,柯文哲
rogudan,以過去柯文哲包牌式政策今天說這樣,05/18,0.03182651274875681,柯文哲
rogudan,柯文哲支持核能完全是可能的,05/18,0.6364817997053314,柯文哲
hgt,現在柯文哲又不是台北市長為啥要放台北市,05/18,0.23715241523108455,柯文哲
hgt,要放去放在柯文哲家呀,05/18,0.6697300766623254,柯文哲
chong17,柯文哲贏侯友宜我覺得根本不可能,05/18,0.7818670940618384,柯文哲
chinhan1216,普遍風向看點已經是柯文哲會不會第,05/18,0.04540576427740817,柯文哲
omanorboyo,綠共為啥不罵柯文哲跟顏寬恒巧遇,05/18,0.44745401685921726,柯文哲
KONAMI,柯文哲急了,05/18,0.4063494499846413,柯文哲
Narusawayui,柯文哲總統票沒意外20%起跳政黨票也,05/18,0.04625020076955688,柯文哲
sauerkuraet,網路民調柯文哲沒有大勝那實際投,05/18,0.024269308079803764,柯文哲
rogudan,柯文哲後勢看漲註定要繼承國民黨的資,05/18,0.9581785265399235,柯文哲
miler22020,推柯文哲一定當選,05/18,0.09694677542088181,柯文哲
LPXLCSK,4%還在洗地柯文哲他就不懂國際關係當,05/18,0.6520254690978348,柯文哲
LPXLCSK,死鬼而已柯文哲不親中你去問他當美中,05/18,0.9142228574694954,柯文哲
gerund,柯文哲這貨色如果真開戰他一定第一個投降,05/18,0.0014911599493561134,柯文哲
lc85301,是基本上就是柯文哲2024了,05/18,0.6233105042464423,柯文哲
keltt,柯文哲只是很會嘴而已真的開戰他變身投,05/18,0.03430529508485214,柯文哲
keltt,lc85301你怎麼跟柯文哲一樣會嘴XD,05/18,0.045721731177154945,柯文哲
miler22020,柯文哲超穩,05/18,0.569844777240139,柯文哲
win8719,柯文哲贏了,05/18,0.5366878821611937,柯文哲
jimmywu83,候郭配該擔心的是柯文哲吧,05/18,0.3346988390726985,柯文哲
chiangdapang,柯文哲最大的問題在於他認為自己智,05/18,0.01854573895243894,柯文哲
miler22020,柯文哲會贏不要不信,05/18,0.07729098083313168,柯文哲
